# Wavenumber, Intensity, Intensity Filtered at 125.00 cm width 35.00 order 2
4.640931999999999789e+03,-3.649450000000000216e+01,-3.766569362958986744e+01
4.641895999999999731e+03,-3.654650000000000176e+01,-3.767586065520734451e+01
4.642859999999999673e+03,-3.658017083000000014e+01,-3.766695548992155551e+01
4.643824999999999818e+03,-3.660934999999999917e+01,-3.765128000396608599e+01
4.644788999999999760e+03,-3.664823750000000047e+01,-3.764180430654202780e+01
4.645752999999999702e+03,-3.670539583000000050e+01,-3.764657610620361794e+01
4.646717999999999847e+03,-3.678120832999999834e+01,-3.766635148789742260e+01
4.647681999999999789e+03,-3.686896666999999894e+01,-3.769557977005763405e+01
4.648645999999999731e+03,-3.695931250000000290e+01,-3.772596297164164270e+01
4.649609999999999673e+03,-3.704427083000000209e+01,-3.775019959498316524e+01
4.650573999999999614e+03,-3.711973333000000252e+01,-3.776416809924476325e+01
4.651538999999999760e+03,-3.718493332999999978e+01,-3.776683621338062125e+01
4.652502999999999702e+03,-3.724073750000000160e+01,-3.775886866512430373e+01
4.653466999999999643e+03,-3.728805417000000233e+01,-3.774135657511351383e+01
4.654431999999999789e+03,-3.732807917000000231e+01,-3.771599647436736547e+01
4.655395999999999731e+03,-3.736408749999999657e+01,-3.768655907548924233e+01
4.656359999999999673e+03,-3.740267082999999815e+01,-3.765971706741425606e+01
4.657323999999999614e+03,-3.745360416999999842e+01,-3.764458763346490144e+01
4.658287999999999556e+03,-3.752636249999999762e+01,-3.764967356918604935e+01
4.659252999999999702e+03,-3.762528333000000202e+01,-3.767862789872584273e+01
4.660216999999999643e+03,-3.774580416999999954e+01,-3.772701195129609886e+01
4.661180999999999585e+03,-3.787422082999999873e+01,-3.778225034400516336e+01
4.662145999999999731e+03,-3.799207083000000296e+01,-3.782778472205620091e+01
4.663109000000000378e+03,-3.808372500000000116e+01,-3.784969220614946295e+01
4.664073999999999614e+03,-3.814368333000000177e+01,-3.784330783139109400e+01
4.665037999999999556e+03,-3.817949583000000047e+01,-3.781568951204759799e+01
4.666002000000000407e+03,-3.820902917000000087e+01,-3.778306773985471523e+01
4.666966999999999643e+03,-3.825249583000000086e+01,-3.776379413104633898e+01
4.667930999999999585e+03,-3.832369167000000232e+01,-3.777044591758621550e+01
4.668895999999999731e+03,-3.842352083000000107e+01,-3.780422554184755057e+01
4.669859000000000378e+03,-3.854058750000000089e+01,-3.785510567156516260e+01
4.670823999999999614e+03,-3.865700417000000044e+01,-3.790731754728172120e+01
4.671787999999999556e+03,-3.875693749999999937e+01,-3.794664534144012435e+01
4.672752000000000407e+03,-3.883381250000000051e+01,-3.796710920474727402e+01
4.673716000000000349e+03,-3.889216249999999775e+01,-3.797247466108239422e+01
4.674680999999999585e+03,-3.894379167000000308e+01,-3.797314126913207843e+01
4.675645000000000437e+03,-3.900089582999999749e+01,-3.797997132555462940e+01
4.676609000000000378e+03,-3.906923749999999984e+01,-3.799831817514871801e+01
4.677573000000000320e+03,-3.914575832999999960e+01,-3.802580506076436961e+01
4.678537999999999556e+03,-3.922130417000000335e+01,-3.805462423705342445e+01
4.679502000000000407e+03,-3.928619582999999693e+01,-3.807636008061763278e+01
4.680466000000000349e+03,-3.933567082999999798e+01,-3.808686891172097688e+01
4.681430999999999585e+03,-3.937229167000000274e+01,-3.808827127179078076e+01
4.682395000000000437e+03,-3.940362917000000209e+01,-3.808723530821821157e+01
4.683359000000000378e+03,-3.943762917000000101e+01,-3.809068656037161560e+01
4.684323000000000320e+03,-3.947752916999999684e+01,-3.810164168076290991e+01
4.685287000000000262e+03,-3.952052499999999924e+01,-3.811776238577006382e+01
4.686252000000000407e+03,-3.955967083000000173e+01,-3.813312356100783518e+01
4.687216000000000349e+03,-3.958830417000000068e+01,-3.814195979607084297e+01
4.688180000000000291e+03,-3.960408749999999856e+01,-3.814217537146258508e+01
4.689145000000000437e+03,-3.960993332999999694e+01,-3.813622704050034429e+01
4.690108000000000175e+03,-3.961178749999999837e+01,-3.812918725437459955e+01
4.691073000000000320e+03,-3.961427917000000321e+01,-3.812501908783355020e+01
4.692037000000000262e+03,-3.961760000000000304e+01,-3.812392374000472728e+01
4.693001000000000204e+03,-3.961735416999999870e+01,-3.812227037059875556e+01
4.693966000000000349e+03,-3.960817082999999883e+01,-3.811550814896806116e+01
4.694930000000000291e+03,-3.958761667000000273e+01,-3.810190761712554774e+01
4.695894000000000233e+03,-3.955963750000000090e+01,-3.808520863832202963e+01
4.696858000000000175e+03,-3.953369582999999921e+01,-3.807385674111460361e+01
4.697822000000000116e+03,-3.952000416999999999e+01,-3.807686530543630710e+01
4.698787000000000262e+03,-3.952388750000000073e+01,-3.809863599050908789e+01
4.699751000000000204e+03,-3.954137500000000216e+01,-3.813536334461504396e+01
4.700715000000000146e+03,-3.956027083000000033e+01,-3.817579169050291910e+01
4.701680000000000291e+03,-3.956485416999999671e+01,-3.820574849716437171e+01
4.702644000000000233e+03,-3.954345832999999999e+01,-3.821467052609646231e+01
4.703608000000000175e+03,-3.949459999999999837e+01,-3.820118687966439808e+01
4.704572000000000116e+03,-3.942775000000000318e+01,-3.817385684321194361e+01
4.705537000000000262e+03,-3.935922082999999816e+01,-3.814739265938720081e+01
4.706501000000000204e+03,-3.930483333000000101e+01,-3.813604870743454001e+01
4.707465000000000146e+03,-3.927252082999999772e+01,-3.814709762564729800e+01
4.708430000000000291e+03,-3.925952917000000042e+01,-3.817813913126075676e+01
4.709394000000000233e+03,-3.925434167000000230e+01,-3.821864150907338598e+01
4.710358000000000175e+03,-3.924235833000000184e+01,-3.825518003109336718e+01
4.711322000000000116e+03,-3.921215833000000117e+01,-3.827693263872291851e+01
4.712286000000000058e+03,-3.915907082999999744e+01,-3.827909733774745860e+01
4.713251000000000204e+03,-3.908506667000000334e+01,-3.826286651316546994e+01
4.714215000000000146e+03,-3.899545417000000214e+01,-3.823266368067424281e+01
4.715179000000000087e+03,-3.889527083000000118e+01,-3.819314908851527690e+01
4.716144000000000233e+03,-3.878786666999999966e+01,-3.814776874789958327e+01
4.717106999999999971e+03,-3.867619167000000147e+01,-3.809988553404726019e+01
4.718072000000000116e+03,-3.856534582999999827e+01,-3.805480456777574005e+01
4.719036000000000058e+03,-3.846461250000000121e+01,-3.802138239755399951e+01
4.720000000000000000e+03,-3.838573749999999762e+01,-3.801039347077447417e+01
4.720965000000000146e+03,-3.833885833000000076e+01,-3.803072728661458513e+01
4.721929000000000087e+03,-3.832658332999999828e+01,-3.808415010864349881e+01
4.722893000000000029e+03,-3.834053750000000349e+01,-3.816240756328939199e+01
4.723856999999999971e+03,-3.836257499999999965e+01,-3.824836160131363982e+01
4.724820999999999913e+03,-3.837067083000000167e+01,-3.832139443115705291e+01
4.725786000000000058e+03,-3.834699167000000131e+01,-3.836494471873200496e+01
4.726750000000000000e+03,-3.828499166999999659e+01,-3.837250072438081361e+01
4.727713999999999942e+03,-3.819126666999999742e+01,-3.834995864323565229e+01
4.728679000000000087e+03,-3.808225000000000193e+01,-3.831212756225507121e+01
4.729643000000000029e+03,-3.797650416999999834e+01,-3.827594511236161168e+01
4.730606999999999971e+03,-3.788694166999999879e+01,-3.825348776229068903e+01
4.731570999999999913e+03,-3.781710000000000349e+01,-3.824839272502936893e+01
4.732536000000000058e+03,-3.776217917000000313e+01,-3.825671920073455823e+01
4.733500000000000000e+03,-3.771422499999999900e+01,-3.827141204976653910e+01
4.734463999999999942e+03,-3.766801667000000009e+01,-3.828784761632113032e+01
4.735429000000000087e+03,-3.762491250000000065e+01,-3.830697569049020501e+01
4.736393000000000029e+03,-3.759120000000000061e+01,-3.833409474669759476e+01
4.737356999999999971e+03,-3.757382917000000333e+01,-3.837505623438552504e+01
4.738320999999999913e+03,-3.757490417000000349e+01,-3.843126276993224621e+01
4.739284999999999854e+03,-3.758839583000000317e+01,-3.849686360304566790e+01
4.740250000000000000e+03,-3.760171249999999787e+01,-3.856009742352250669e+01
4.741213999999999942e+03,-3.760046667000000298e+01,-3.860745834610117555e+01
4.742177999999999884e+03,-3.757471249999999685e+01,-3.862977691743705577e+01
4.743143000000000029e+03,-3.752348750000000166e+01,-3.862597463453197122e+01
4.744105999999999767e+03,-3.745478332999999793e+01,-3.860325115149809250e+01
4.745070999999999913e+03,-3.738198750000000103e+01,-3.857388957229865412e+01
4.746034999999999854e+03,-3.731798332999999701e+01,-3.854981114870079750e+01
4.746998999999999796e+03,-3.727016667000000183e+01,-3.853801636841387790e+01
4.747963999999999942e+03,-3.723867082999999667e+01,-3.853880658213730470e+01
4.748927999999999884e+03,-3.721757499999999652e+01,-3.854685346045732075e+01
4.749891999999999825e+03,-3.719874999999999687e+01,-3.855462404780097785e+01
4.750855999999999767e+03,-3.717561249999999973e+01,-3.855587489661024136e+01
4.751819999999999709e+03,-3.714540416999999906e+01,-3.854779903856368151e+01
4.752784999999999854e+03,-3.710920416999999816e+01,-3.853124170217576250e+01
4.753748999999999796e+03,-3.707089582999999777e+01,-3.850972690165508538e+01
4.754712999999999738e+03,-3.703536249999999797e+01,-3.848794568875009503e+01
4.755677999999999884e+03,-3.700752500000000111e+01,-3.847074855134652438e+01
4.756641999999999825e+03,-3.699214167000000231e+01,-3.846284093188280906e+01
4.757605999999999767e+03,-3.699349166999999738e+01,-3.846831594196596171e+01
4.758569999999999709e+03,-3.701440000000000197e+01,-3.848985485495541781e+01
4.759534999999999854e+03,-3.705540832999999878e+01,-3.852777946340310677e+01
4.760498999999999796e+03,-3.711333333000000323e+01,-3.857885451308493430e+01
4.761462999999999738e+03,-3.718095416999999969e+01,-3.863622870311894530e+01
4.762426999999999680e+03,-3.724903333000000316e+01,-3.869103318632262756e+01
4.763391999999999825e+03,-3.730852500000000305e+01,-3.873475852574686229e+01
4.764354999999999563e+03,-3.735345000000000226e+01,-3.876167338813945662e+01
4.765319999999999709e+03,-3.738270832999999982e+01,-3.877066837278047018e+01
4.766283999999999651e+03,-3.739940416999999684e+01,-3.876449552181325231e+01
4.767248999999999796e+03,-3.740868749999999920e+01,-3.874795353543176901e+01
4.768212999999999738e+03,-3.741527916999999803e+01,-3.872556794473644004e+01
4.769176999999999680e+03,-3.742166667000000047e+01,-3.869992865345663091e+01
4.770141999999999825e+03,-3.742842499999999717e+01,-3.867189821383867354e+01
4.771104999999999563e+03,-3.743579167000000041e+01,-3.864216827566741586e+01
4.772069999999999709e+03,-3.744545833000000101e+01,-3.861240777599575580e+01
4.773033999999999651e+03,-3.746082083000000296e+01,-3.858607722646717519e+01
4.773997999999999593e+03,-3.748617916999999977e+01,-3.856705663050796318e+01
4.774962999999999738e+03,-3.752369999999999806e+01,-3.855737556705410185e+01
4.775926999999999680e+03,-3.757209999999999894e+01,-3.855596113356207866e+01
4.776890999999999622e+03,-3.762682082999999977e+01,-3.855873037289923388e+01
4.777854999999999563e+03,-3.768263333000000159e+01,-3.856115792832485312e+01
4.778819000000000415e+03,-3.773760416999999734e+01,-3.856171091418214303e+01
4.779783999999999651e+03,-3.779510832999999792e+01,-3.856382641729963723e+01
4.780747999999999593e+03,-3.786373749999999916e+01,-3.857557716460701158e+01
4.781712000000000444e+03,-3.795260417000000075e+01,-3.860538564149167229e+01
4.782676999999999680e+03,-3.806612083000000268e+01,-3.865708529445082320e+01
4.783640999999999622e+03,-3.819924999999999926e+01,-3.872582131507733294e+01
4.784604999999999563e+03,-3.833734167000000070e+01,-3.879779999013972969e+01
4.785569000000000415e+03,-3.846105000000000018e+01,-3.885494729011491444e+01
4.786533000000000357e+03,-3.855425417000000010e+01,-3.888232733162087129e+01
4.787497999999999593e+03,-3.861144999999999783e+01,-3.887500709743240890e+01
4.788462000000000444e+03,-3.864103332999999907e+01,-3.884105898131146262e+01
4.789426000000000386e+03,-3.866200832999999903e+01,-3.879849538274599752e+01
4.790390999999999622e+03,-3.869622499999999832e+01,-3.876784934514296310e+01
4.791354000000000269e+03,-3.875852917000000275e+01,-3.876342071122946464e+01
4.792319000000000415e+03,-3.885040833000000049e+01,-3.878661577951992001e+01
4.793283000000000357e+03,-3.895977916999999735e+01,-3.882640425541661244e+01
4.794247999999999593e+03,-3.906643333000000240e+01,-3.886397838862460929e+01
4.795212000000000444e+03,-3.915126250000000141e+01,-3.888141387044049679e+01
4.796176000000000386e+03,-3.920385416999999961e+01,-3.886882011785766622e+01
4.797140999999999622e+03,-3.922554166999999836e+01,-3.882729709757287395e+01
4.798104000000000269e+03,-3.922724166999999795e+01,-3.876719721131571106e+01
4.799069000000000415e+03,-3.922331667000000266e+01,-3.870200790742573105e+01
4.800033000000000357e+03,-3.922566667000000251e+01,-3.864351971266442831e+01
4.800997000000000298e+03,-3.924044582999999875e+01,-3.859815054336998230e+01
4.801962000000000444e+03,-3.926952082999999760e+01,-3.856821852150474683e+01
4.802926000000000386e+03,-3.931332917000000293e+01,-3.855484792837783203e+01
4.803890000000000327e+03,-3.937429166999999808e+01,-3.856054395231495846e+01
4.804854000000000269e+03,-3.945701249999999760e+01,-3.858959915657558781e+01
4.805818000000000211e+03,-3.956497499999999690e+01,-3.864507320681968849e+01
4.806783000000000357e+03,-3.969640832999999702e+01,-3.872492494370540328e+01
4.807747000000000298e+03,-3.984111666999999812e+01,-3.881931711555458264e+01
4.808711000000000240e+03,-3.998207916999999867e+01,-3.891190620987256921e+01
4.809676000000000386e+03,-4.010014583000000243e+01,-3.898461818244965826e+01
4.810640000000000327e+03,-4.018178333000000180e+01,-3.902460753499632062e+01
4.811604000000000269e+03,-4.022447917000000217e+01,-3.902957978809811834e+01
4.812568000000000211e+03,-4.023780000000000001e+01,-3.900864683094123819e+01
4.813532000000000153e+03,-4.023927083000000238e+01,-3.897847140408415356e+01
4.814497000000000298e+03,-4.024665416999999934e+01,-3.895599270624140331e+01
4.815461000000000240e+03,-4.027074999999999960e+01,-3.895176990026606489e+01
4.816425000000000182e+03,-4.031194167000000306e+01,-3.896641093302827130e+01
4.817390000000000327e+03,-4.036179582999999838e+01,-3.899219506631927601e+01
4.818354000000000269e+03,-4.040861667000000068e+01,-3.901815282748861335e+01
4.819318000000000211e+03,-4.044319999999999737e+01,-3.903552827575166617e+01
4.820282000000000153e+03,-4.046259582999999793e+01,-3.904134533773416393e+01
4.821247000000000298e+03,-4.046977917000000247e+01,-3.903814730081904116e+01
4.822211000000000240e+03,-4.046968333000000229e+01,-3.903044765911108271e+01
4.823175000000000182e+03,-4.046521249999999981e+01,-3.902092909430648149e+01
4.824140000000000327e+03,-4.045505416999999682e+01,-3.900842856538598369e+01
4.825104000000000269e+03,-4.043490832999999895e+01,-3.898903049279126520e+01
4.826068000000000211e+03,-4.040100417000000022e+01,-3.895933881983670233e+01
4.827032000000000153e+03,-4.035376666999999884e+01,-3.891988294889213051e+01
4.827996000000000095e+03,-4.029902500000000032e+01,-3.887621147403045541e+01
4.828960000000000036e+03,-4.024563750000000084e+01,-3.883674509319276780e+01
4.829925000000000182e+03,-4.020154166999999745e+01,-3.880892261306478730e+01
4.830889000000000124e+03,-4.016930416999999665e+01,-3.879522642985204328e+01
4.831854000000000269e+03,-4.014533749999999657e+01,-3.879223347304783687e+01
4.832817000000000007e+03,-4.012185833000000201e+01,-3.879255083177712038e+01
4.833782000000000153e+03,-4.009157083000000199e+01,-3.878931839081050725e+01
4.834746000000000095e+03,-4.005198750000000274e+01,-3.878002102214636437e+01
4.835710000000000036e+03,-4.000654999999999717e+01,-3.876784925674164128e+01
4.836675000000000182e+03,-3.996264999999999645e+01,-3.875964915563081092e+01
4.837639000000000124e+03,-3.992660416999999740e+01,-3.876125080816076007e+01
4.838603000000000065e+03,-3.989965000000000117e+01,-3.877371694872387309e+01
4.839567000000000007e+03,-3.987664999999999793e+01,-3.879206122610752772e+01
4.840530999999999949e+03,-3.984845832999999971e+01,-3.880752023228618697e+01
4.841496000000000095e+03,-3.980695833000000050e+01,-3.881238379237417035e+01
4.842460000000000036e+03,-3.975013750000000101e+01,-3.880457332976140350e+01
4.843423999999999978e+03,-3.968376666999999713e+01,-3.878958253101430387e+01
4.844389000000000124e+03,-3.961910833000000309e+01,-3.877813348272275107e+01
4.845353000000000065e+03,-3.956783750000000310e+01,-3.878122115841654249e+01
4.846317000000000007e+03,-3.953609166999999758e+01,-3.880465371734381108e+01
4.847280999999999949e+03,-3.952143333000000069e+01,-3.884601974777419997e+01
4.848246000000000095e+03,-3.951422082999999930e+01,-3.889595017216552719e+01
4.849210000000000036e+03,-3.950135833000000218e+01,-3.894158794803788481e+01
4.850173999999999978e+03,-3.947200000000000131e+01,-3.897228298865154272e+01
4.851137999999999920e+03,-3.942097499999999854e+01,-3.898280905295542453e+01
4.852103000000000065e+03,-3.934977916999999792e+01,-3.897437313247447577e+01
4.853065999999999804e+03,-3.926415416999999763e+01,-3.895213034559196785e+01
4.854030999999999949e+03,-3.917042500000000160e+01,-3.892234390681332457e+01
4.854994999999999891e+03,-3.907375417000000084e+01,-3.888985717731409153e+01
4.855958999999999833e+03,-3.897745417000000145e+01,-3.885801564703751154e+01
4.856923999999999978e+03,-3.888457083000000125e+01,-3.882985061173415886e+01
4.857887999999999920e+03,-3.879894583000000097e+01,-3.880899749191712544e+01
4.858853000000000065e+03,-3.872529583000000031e+01,-3.879995840906817506e+01
4.859815999999999804e+03,-3.866720416999999799e+01,-3.880589552117816510e+01
4.860780999999999949e+03,-3.862437082999999660e+01,-3.882642449660626482e+01
4.861744999999999891e+03,-3.859085833000000321e+01,-3.885545088260424507e+01
4.862708999999999833e+03,-3.855622917000000172e+01,-3.888272523421750293e+01
4.863673999999999978e+03,-3.850953332999999645e+01,-3.889755539376627524e+01
4.864637999999999920e+03,-3.844407499999999800e+01,-3.889319729651678159e+01
4.865601999999999862e+03,-3.836101666999999793e+01,-3.887075040107958301e+01
4.866565999999999804e+03,-3.826967083000000258e+01,-3.883914766626406134e+01
4.867529999999999745e+03,-3.818363332999999926e+01,-3.881149779670382571e+01
4.868494999999999891e+03,-3.811486666999999784e+01,-3.879936079282263250e+01
4.869458999999999833e+03,-3.806851667000000106e+01,-3.880764668489302238e+01
4.870422999999999774e+03,-3.804135000000000133e+01,-3.883317509454541749e+01
4.871387999999999920e+03,-3.802369166999999806e+01,-3.886654223075126424e+01
4.872351999999999862e+03,-3.800481666999999675e+01,-3.889711924042980229e+01
4.873315999999999804e+03,-3.797823749999999876e+01,-3.891846652075190605e+01
4.874279999999999745e+03,-3.794384999999999764e+01,-3.893034151005451804e+01
4.875243999999999687e+03,-3.790741249999999951e+01,-3.893814031309638324e+01
4.876208999999999833e+03,-3.787558750000000174e+01,-3.894825594969656635e+01
4.877172999999999774e+03,-3.785182499999999806e+01,-3.896387512861086577e+01
4.878136999999999716e+03,-3.783377916999999968e+01,-3.898267543642558053e+01
4.879101999999999862e+03,-3.781431249999999977e+01,-3.899768609239504258e+01
4.880064999999999600e+03,-3.778538333000000193e+01,-3.900088183619496363e+01
4.881029999999999745e+03,-3.774240000000000350e+01,-3.898786663316862189e+01
4.881993999999999687e+03,-3.768664583000000334e+01,-3.895971777417734927e+01
4.882957999999999629e+03,-3.762501667000000083e+01,-3.892314097459178157e+01
4.883922999999999774e+03,-3.756620833000000204e+01,-3.888662263377074169e+01
4.884886999999999716e+03,-3.751679167000000348e+01,-3.885659312962235390e+01
4.885851999999999862e+03,-3.747900417000000317e+01,-3.883528195665225269e+01
4.886814999999999600e+03,-3.745078749999999701e+01,-3.882070948835638546e+01
4.887779999999999745e+03,-3.742850416999999652e+01,-3.880935508284674285e+01
4.888743999999999687e+03,-3.741021666999999695e+01,-3.879930612830306558e+01
4.889707999999999629e+03,-3.739747083000000316e+01,-3.879207137887260615e+01
4.890672999999999774e+03,-3.739474167000000193e+01,-3.879201327879273009e+01
4.891636999999999716e+03,-3.740682499999999777e+01,-3.880384886985392967e+01
4.892600999999999658e+03,-3.743583749999999810e+01,-3.882966383164295365e+01
4.893564999999999600e+03,-3.747991249999999752e+01,-3.886762698617508249e+01
4.894529000000000451e+03,-3.753364167000000151e+01,-3.891242571019184737e+01
4.895493999999999687e+03,-3.759057082999999722e+01,-3.895769824065033760e+01
4.896457999999999629e+03,-3.764580416999999812e+01,-3.899860996283844372e+01
4.897421999999999571e+03,-3.769704999999999728e+01,-3.903287072864458196e+01
4.898386999999999716e+03,-3.774392499999999728e+01,-3.906006903951561782e+01
4.899350999999999658e+03,-3.778586666999999721e+01,-3.907968656644447236e+01
4.900314999999999600e+03,-3.782107500000000044e+01,-3.908996610452967246e+01
4.901279000000000451e+03,-3.784647083000000123e+01,-3.908793567780632117e+01
4.902243000000000393e+03,-3.786031249999999915e+01,-3.907196058397703098e+01
4.903207999999999629e+03,-3.786504999999999654e+01,-3.904453582315354510e+01
4.904171999999999571e+03,-3.786884582999999793e+01,-3.901390082117041658e+01
4.905136000000000422e+03,-3.788412083000000052e+01,-3.899244959684695999e+01
4.906100999999999658e+03,-3.792306250000000034e+01,-3.899229983168834224e+01
4.907064000000000306e+03,-3.799162083000000223e+01,-3.901965953466000769e+01
4.908029000000000451e+03,-3.808580832999999899e+01,-3.907039474106043286e+01
4.908993000000000393e+03,-3.819116667000000120e+01,-3.913040876579496796e+01
4.909957999999999629e+03,-3.828775000000000261e+01,-3.917984350977743446e+01
4.910921999999999571e+03,-3.835736666999999755e+01,-3.920069430663615861e+01
4.911886000000000422e+03,-3.839079166999999870e+01,-3.918379177560448312e+01
4.912850999999999658e+03,-3.839138750000000044e+01,-3.913251974690036405e+01
4.913814000000000306e+03,-3.837352916999999763e+01,-3.906140895701392424e+01
4.914779000000000451e+03,-3.835611666999999869e+01,-3.898925823992444606e+01
4.915743000000000393e+03,-3.835472082999999799e+01,-3.893192669072797685e+01
4.916707000000000335e+03,-3.837616667000000348e+01,-3.889636349496171874e+01
4.917671000000000276e+03,-3.841682082999999892e+01,-3.887899281495657533e+01
4.918636000000000422e+03,-3.846622082999999748e+01,-3.886940391250156779e+01
4.919600000000000364e+03,-3.851349582999999654e+01,-3.885698706347317000e+01
4.920564000000000306e+03,-3.855301666999999810e+01,-3.883621578888605086e+01
4.921528000000000247e+03,-3.858732083000000301e+01,-3.880976349172081541e+01
4.922493000000000393e+03,-3.862576666999999730e+01,-3.878704394491895613e+01
4.923457000000000335e+03,-3.867959167000000065e+01,-3.877947328789527859e+01
4.924421000000000276e+03,-3.875632499999999681e+01,-3.879459252185384344e+01
4.925386000000000422e+03,-3.885612499999999869e+01,-3.883260688146998518e+01
4.926350000000000364e+03,-3.897093333000000115e+01,-3.888567163964206941e+01
4.927314000000000306e+03,-3.908733332999999988e+01,-3.894051707344922164e+01
4.928278000000000247e+03,-3.919141249999999843e+01,-3.898343024304600846e+01
4.929242000000000189e+03,-3.927359582999999787e+01,-3.900502054438540256e+01
4.930207000000000335e+03,-3.933150832999999835e+01,-3.900299774804447139e+01
4.931171000000000276e+03,-3.937090417000000286e+01,-3.898337623768387061e+01
4.932135000000000218e+03,-3.940307916999999804e+01,-3.895744196741868848e+01
4.933100000000000364e+03,-3.944193750000000165e+01,-3.893908639635693447e+01
4.934063000000000102e+03,-3.949945000000000306e+01,-3.894042884953545069e+01
4.935028000000000247e+03,-3.958272500000000349e+01,-3.896848638507151463e+01
4.935992000000000189e+03,-3.969157500000000027e+01,-3.902323581958091836e+01
4.936957000000000335e+03,-3.981859582999999958e+01,-3.909734512634689452e+01
4.937921000000000276e+03,-3.995068332999999683e+01,-3.917795911045292456e+01
4.938885000000000218e+03,-4.007262916999999902e+01,-3.925006244474672457e+01
4.939849000000000160e+03,-4.017107916999999873e+01,-3.930050526678063960e+01
4.940813000000000102e+03,-4.023787916999999936e+01,-3.932130522390188077e+01
4.941777000000000044e+03,-4.027200417000000243e+01,-3.931152103127390518e+01
4.942742000000000189e+03,-4.027872500000000144e+01,-3.927637580681775376e+01
4.943706000000000131e+03,-4.026684583000000117e+01,-3.922476147245641442e+01
4.944670000000000073e+03,-4.024490833000000123e+01,-3.916512676945801985e+01
4.945635000000000218e+03,-4.021843333000000342e+01,-3.910296676243012115e+01
4.946599000000000160e+03,-4.018865000000000265e+01,-3.903973291396513901e+01
4.947563000000000102e+03,-4.015461667000000290e+01,-3.897460814825426212e+01
4.948527000000000044e+03,-4.011598332999999883e+01,-3.890742798019608273e+01
4.949492000000000189e+03,-4.007591666999999802e+01,-3.884142890585176389e+01
4.950456000000000131e+03,-4.004184166999999661e+01,-3.878406182223400123e+01
4.951420000000000073e+03,-4.002324166999999733e+01,-3.874464982926573242e+01
4.952385000000000218e+03,-4.002782083000000313e+01,-3.873073883876678991e+01
4.953349000000000160e+03,-4.005715416999999690e+01,-3.874380574869833538e+01
4.954313000000000102e+03,-4.010462499999999864e+01,-3.877731394638080076e+01
4.955277000000000044e+03,-4.015685832999999860e+01,-3.881810690279819909e+01
4.956240999999999985e+03,-4.019797917000000353e+01,-3.885060777656943287e+01
4.957206000000000131e+03,-4.021523750000000064e+01,-3.886228408297606052e+01
4.958170000000000073e+03,-4.020326666999999787e+01,-3.884794869338681167e+01
4.959134000000000015e+03,-4.016579583000000042e+01,-3.881124359099440113e+01
4.960099000000000160e+03,-4.011392916999999869e+01,-3.876303022703439893e+01
4.961063000000000102e+03,-4.006159999999999854e+01,-3.871703272569589416e+01
4.962027000000000044e+03,-4.002148749999999922e+01,-3.868567914324508905e+01
4.962990999999999985e+03,-4.000138333000000301e+01,-3.867668127135270595e+01
4.963954999999999927e+03,-4.000332917000000066e+01,-3.869206955368303369e+01
4.964920000000000073e+03,-4.002410417000000109e+01,-3.872874027481203285e+01
4.965884000000000015e+03,-4.005726250000000022e+01,-3.878020706097095172e+01
4.966847999999999956e+03,-4.009435832999999860e+01,-3.883808995059599312e+01
4.967813000000000102e+03,-4.012609582999999702e+01,-3.889314245971167594e+01
4.968775999999999840e+03,-4.014345833000000141e+01,-3.893630886385938794e+01
4.969740999999999985e+03,-4.013876667000000253e+01,-3.896003514443784610e+01
4.970704999999999927e+03,-4.010733333000000300e+01,-3.895968649369645931e+01
4.971668999999999869e+03,-4.004949582999999791e+01,-3.893558561222516090e+01
4.972634000000000015e+03,-3.997090833000000032e+01,-3.889326962043561764e+01
4.973597999999999956e+03,-3.988154583000000031e+01,-3.884242887547996759e+01
4.974563000000000102e+03,-3.979264582999999789e+01,-3.879396921492030970e+01
4.975525999999999840e+03,-3.971297083000000328e+01,-3.875624438131244176e+01
4.976490999999999985e+03,-3.964551250000000238e+01,-3.873223159445780084e+01
4.977454999999999927e+03,-3.958698333000000247e+01,-3.871860803383221850e+01
4.978418999999999869e+03,-3.953012499999999818e+01,-3.870834023442800031e+01
4.979384000000000015e+03,-3.946753749999999883e+01,-3.869425162597433854e+01
4.980347999999999956e+03,-3.939542500000000302e+01,-3.867254179048254770e+01
4.981311999999999898e+03,-3.931538333000000307e+01,-3.864462095598398150e+01
4.982275999999999840e+03,-3.923288749999999681e+01,-3.861559428547271011e+01
4.983239999999999782e+03,-3.915385832999999849e+01,-3.859097214722764591e+01
4.984204999999999927e+03,-3.908089583000000289e+01,-3.857311829377528056e+01
4.985168999999999869e+03,-3.901143333000000268e+01,-3.855935378301570893e+01
4.986132999999999811e+03,-3.893897083000000237e+01,-3.854343685233450856e+01
4.987097999999999956e+03,-3.885703749999999701e+01,-3.851916624539890677e+01
4.988061999999999898e+03,-3.876334167000000264e+01,-3.848431766044429736e+01
4.989025999999999840e+03,-3.866238750000000124e+01,-3.844324853563085043e+01
4.989989999999999782e+03,-3.856472082999999884e+01,-3.840603825514985203e+01
4.990953999999999724e+03,-3.848281666999999828e+01,-3.838461442287353975e+01
4.991918999999999869e+03,-3.842625416999999999e+01,-3.838809513872563883e+01
4.992882999999999811e+03,-3.839737917000000067e+01,-3.841845295932673565e+01
4.993846999999999753e+03,-3.839031250000000028e+01,-3.846992915092759802e+01
